Number,Sentence
601,나/NP 는/JX 절망__02/NNG 속__01/NNG (으)로/JKB_DIR 몰아넣/VV 는다/EC
602,그리고/MAJ 는/JX 입/NNG (으)로/JKB_DIR 가져가/VV 았/EP 다/EF
603,세상__01/NNG 에/JKB 지방__05/NNG 학생/NNG 이/JKS 서울/NNP (으)로/JKB_DIR 아르바이트/NNG 를/JKO 다/MAG 떠나/VV ᆫ다/EF
604,나/NP 는/JX 다시/MAG 화장실/NNG (으)로/JKB_DIR 걸음/NNG 을/JKO 옮기/VV 었/EP 다/EF
605,벌__03/NNG 은/JX 구멍/NNG 속__01/NNG (으)로/JKB_DIR 아무/MM 거리낌/NNG 없이/MAG 들어가__01/VV ᆫ다/EF
606,그/NP 의/JKG 구둣발/NNG 이/JKS 배__01/NNG (으)로/JKB_DIR 날아들/VV 었/EP 다/EF
607,훨훨/MAG 어디/NP (으)로/JKB_DIR 이/VCP ᆫ가/EC 날아가/VV 아/EC 버리/VX 고/EC 싶/VX 어/EF
608,숙희/NNP 와/JC 나/NP 는/JX 마카오/NNP (으)로/JKB_DIR 가/VV 았/EP 다/EF
609,그런데/MAJ 모국어/NNG 가/JKS 혼자__01/NNG 그/NP 에게/JKB (으)로/JKB_DIR 오/VV ᆫ/ETM 것/NNB 이/VCP 다/EF
610,내/NP 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 아야/EC 허/VX 는/ETM 것/NNB 이/VCP 요/EF
611,생__02/NNG 에/JKB 절망__02/NNG 하/XSV ᆫ/ETM 사람/NNG 들/XSN 은/JX 한강/NNP (으)로/JKB_DIR 가/VV ᆫ다/EF
612,그녀/NP 에게/JKB (으)로/JKB_DIR 다가가/VV ᆫ/ETM 가/JKS 말__01/NNG 하/XSV 았/EP 다/EF
613,강의/NNG 는/JX 주입식/NNG 이/JKC 아니/VCN 라/EC 쌍__02/NNG 방향__01/NNG (으)로/JKB_DIR 이루어지/VV ᆫ다/EF
614,부모__01/NNG 님/XSN 께서/JKS 그쪽/NP (으)로/JKB_DIR 가/VV 시/EP ᄇ니까/EF
615,부엌/NNG (으)로/JKB_DIR 성큼/MAG 뛰어들/VV 어/EC 가/VX ᆫ다/EF
616,어리__03/VA ᆯ/ETM 때__01/NNG 부터/JX 소원__04/NNG 을/JKO 그쪽/NP (으)로/JKB_DIR 겨냥/NNG 하/XSV ᄇ디다/EF
617,어머니/NNG 는/JX 어디/NP (으)로/JKB_DIR 가/VV 았/EP 을까/EF
618,곧/MAG 밖/NNG (으)로/JKB_DIR 나가/VV ᆯ/ETM 터/NNB 이/VCP ᆫ데/EC 뭐/IC
619,우야꼬/IC 얘/NP 가/JKS 어디/NP (으)로/JKB_DIR 가/VV 아/EC 버리/VX 었/EP 구마/EF
620,그레이하운드/NNG 는/JX 머리__01/NNG 를/JKO 북쪽/NNG (으)로/JKB_DIR 돌리__04/VV 기/ETN 시작/NNG 하/XSV 았/EP 다/EF
621,영순이/NNP 는/JX 찬찬히__01/MAG 그/MM 사람/NNG 을/JKO 위아래/NNG (으)로/JKB_DIR 훑어보/VV 았/EP 다/EF
622,그/NP 는/JX 안방__02/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EF
623,이러하/VA ᆫ/ETM 방향__01/NNG (으)로/JKB_DIR 연구__03/NNG 를/JKO 좀더/MAG 계속__04/NNG 하/XSV 아/EC 보/VX 자/EF
624,어서/MAG 들/XSN 집__01/NNG (으)로/JKB_DIR 가/VV 거라/EF
625,그리고/MAJ 담뱃갑/NNG 을/JKO 주인__01/NNG 앞/NNG (으)로/JKB_DIR 밀__01/VV 어/EC 놓/VX 았/EP 다/EF
626,칠면조/NNG 의/JKG 머리__01/NNG 를/JKO 날갯죽지/NNG 속__01/NNG (으)로/JKB_DIR 깊숙이/MAG 틀어박/VV 았/EP 다/EF
627,언제/MAG 그/MM 나라/NNG (으)로/JKB_DIR 돌아가/VV 요/EC 아주머니/NNG 는/JX
628,그/MM 날__01/NNG 밤중/NNG 에/JKB 단배/NNP 는/JX 벼락__01/NNG 같이/JKB 섬__03/NNG (으)로/JKB_DIR 들어오/VV 았/EP 다/EF
629,그/MM 순간__03/NNG 그/NP 의/JKG 뒤__01/NNG (으)로/JKB_DIR 진짜/NNG 수류탄/NNG 이/JKS 날아오/VV 았/EP 다/EF
630,그/NP 야/JX 지천__05/NNG (으)로/JKB_DIR 깔기/VV ᆫ/ETM 것/NNB 이/JKS 아가씨/NNG 이/VCP 지/EF
631,죄__03/NNG 속__01/NNG (으)로/JKB_DIR 이제/MAG 혼자__01/NNG 돌아가/VV 느니/EC
632,이__05/MM 차__06/NNG 는/JX 하늘/NNG (으)로/JKB_DIR 올라가/VV ᄇ니다/EF
633,나/NP 와/JC 승주/NNP 의/JKG 눈동자/NNG 역시/MAG 나란히/MAG 조국/NNP 쪽__05/NNB (으)로/JKB_DIR 향하/VV 았/EP 다/EF
634,호수__07/NNG 공원__03/NNG 간이식당/NNG 앞/NNG (으)로/JKB_DIR 나오/VV 시/EP 어요/EF
635,칼날/NNG 이/JKS 그녀/NP 의/JKG 눈앞/NNG (으)로/JKB_DIR 파고들/VV 었/EP 다/EF
636,우리/NP 는/JX 모두/MAG 섬__03/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
637,바게트/NNG 는/JX 옆/NNG (으)로/JKB_DIR 반__07/NNG 자르__01/VV ᆫ다/EF
638,갈밭/NNG 사잇길/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
639,어머니/NNG 는/JX 부엌/NNG (으)로/JKB_DIR 내려가/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF
640,그래도/MAJ 우리/NP 는/JX 기세__01/NNG 좋/VA 게/EC 서울/NNP (으)로/JKB_DIR 출발/NNG 하/XSV 았/EP 다/EF
641,그리고/MAJ 나/NP 다음__01/NNG 달__05/NNG 중순/NNG 에/JKB 콜로라도/NNP (으)로/JKB_DIR 이사__14/NNG 가/VV 아/EF
642,그녀/NP 는/JX 질__09/NNG 입구__02/NNG (으)로/JKB_DIR 손가락/NNG 을/JKO 넣/VV 어/EC 보/VX 았/EP 다/EF
643,그/NP 는/JX 모래__01/NNG 언덕/NNG (으)로/JKB_DIR 나/NP 를/JKO 찾아오/VV 았/EP 다/EF
644,한참/NNG 뒤__01/NNG 에/JKB 우리/NP 는/JX 밖/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
645,거지__01/NNG 한/MM 사람/NNG 이/JKS 희망고아원/NNP (으)로/JKB_DIR 찾아들/VV 었/EP 다/EF
646,그녀/NP 의/JKG 손__01/NNG 이/JKS 남편__01/NNG 의/JKG 뺨/NNG 위__01/NNG (으)로/JKB_DIR 올라가/VV ᆫ다/EF
647,두/MM 사람/NNG 이/JKS 뚜벅뚜벅/MAG 골목__01/NNG 밖/NNG (으)로/JKB_DIR 사라지/VV 었/EP 다/EF
648,순금이/NNP 는/JX 이튿날/NNG 오후__02/NNG 에/JKB 야/JX 집__01/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
649,그리고/MAJ 그/MM 여자__02/NNG 는/JX 앞자리/NNG 의/JKG 자기/NP 좌석/NNG (으)로/JKB_DIR 급히/MAG 돌아가/VV 았/EP 다/EF
650,아니/IC 이/MM 세상__01/NNG 밖/NNG (으)로/JKB_DIR 멀리멀리/MAG 달아나/VV 아/EC 버리/VX 고/EC 싶/VX 었/EP 어/EF
651,서울역/NNP (으)로/JKB_DIR 가/VV 는/ETM 버스__02/NNG 에서/JKB 이/VCP 었/EP 습니다/EF
652,타처/NNG (으)로/JKB_DIR 이동__03/NNG 하/XSV 았/EP 다가/EC 아예/MAG 없/VA 어/EC 지/VX 었/EP 다/EF
653,청계천/NNP (으)로/JKB_DIR 가/VV 아야지/EF
654,빨리/MAG 넥타이/NNG 매__01/VV 고/EC 중앙/NNG 홀__06/NNG (으)로/JKB_DIR
655,속히/MAG 터미널/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX 았/EP 다/EF
656,드디어/MAG 엄마/NNG 는/JX 나/NP 를/JKO 병원__02/NNG (으)로/JKB_DIR 데려가/VV 았/EP 다/EF
657,그/NP 는/JX 어디/NP (으)로/JKB_DIR 가/VV 았/EP 을까/EF
658,서울/NNP 근교/NNG (으)로/JKB_DIR 등산/NNG 을/JKO 가/VV 는/ETM 것/NNB 이/JKS 취미__04/NNG
659,여현덕/NNP 씨/NNB 는/JX 민정__01/NNG 1/SN 의/JKG 행정관__01/NNG (으)로/JKB_DIR 들__01/VV 어/EC 가/VX 았/EP 다/EF
660,그녀/NP 는/JX 그것/NP 을/JKO 소파__06/NNG 한쪽/NNG 구석__01/NNG (으)로/JKB_DIR 던지/VV 어/EC 버리/VX 었/EP 다/EF
661,그/MM 다음날/NNG 저녁/NNG 에/JKB 는/JX 구로구청/NNP (으)로/JKB_DIR 가/VV 았/EP 다/EF
662,그녀/NP 는/JX 머리__01/NNG 를/JKO 뒤__01/NNG (으)로/JKB_DIR 젖히__01/VV 었/EP 다/EF
663,나/NP 는/JX 소년원/NNG (으)로/JKB_DIR 넘어가__01/VV 았/EP 다/EF
664,당장__02/NNG 에/JKB 임금__03/NNG 에게/JKB (으)로/JKB_DIR 달려들/VV 고픈/ETM 심정__01/NNG 이/VCP 었/EP 다/EF
665,모든/MM 잘못/NNG 은/JX 여성__01/NNG 에게/JKB (으)로/JKB_DIR 모으/VV 아/EC 지/VX ᆫ다/EF
666,모두/MAG 우르르__01/MAG 밖/NNG (으)로/JKB_DIR 몰리__01/VV 어/EC 나가/VX ᆫ다/EF
667,일단/MAG 양호실/NNG (으)로/JKB_DIR 가/VV 자/EF
668,그녀/NP 의/JKG 머리__01/NNG 위__01/NNG (으)로/JKB_DIR 별/NNG 하나/NR 가/JKS 언뜻/MAG 보이__01/VV 었/EP 다/EF
669,이따가/MAG 다섯/NR 시/NNB 에/JKB 사무실/NNG (으)로/JKB_DIR 찾아가/VV 겠/EP 어요/EF
670,교사__09/NNG 벽__06/NNG 에/JKB 모국__01/NNG (으)로/JKB_DIR 돌아가/VV 아라/EF
671,앞/NNG (으)로/JKB_DIR 나가/VV ᄇ시다/EF
672,우리/NP 는/JX 우르르__01/MAG 담당/NNG 의사__12/NNG 한테/JKB (으)로/JKB_DIR 몰려가/VV 았/EP 다/EF
673,거지__01/NNG 는/JX 뒤__01/NNG (으)로/JKB_DIR 나자빠지/VV 었/EP 다/EF
674,현/NNP 은/JX 얼른/MAG 대변소/NNG 속__01/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
675,오늘/NNG 오후__02/NNG 충효동/NNP 쪽__05/NNB (으)로/JKB_DIR 가정__06/NNG 방문__03/NNG 을/JKO 가/VV 았/EP 다/EF
676,미시시피/NNP (으)로/JKB_DIR 돌아가/VV ᄇ시다/EF
677,돌쇠/NNP 는/JX 곧/MAG 단집/NNG (으)로/JKB_DIR 뛰어가/VV 았/EP 다/EF
678,풍선__02/NNG 은/JX 헬륨/NNG 가스/NNG 를/JKO 이용__01/NNG 하/XSV 아/EC 하늘/NNG (으)로/JKB_DIR 뜨__01/VV ᆫ다/EF
679,우리/NP 집__01/NNG (으)로/JKB_DIR 들어오/VV 시/EP 오/EF
680,나/NP 로부터/JKB 그/MM 모든/MM 원고__03/NNG 는/JX 출판사/NNG (으)로/JKB_DIR 떠나가/VV 았/EP 다/EF
681,그리고/MAJ 는/JX 그/NP 를/JKO 정면__01/NNG (으)로/JKB_DIR 쳐다보/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF
682,나/NP 는/JX 지금__03/MAG 고향__02/NNG (으)로/JKB_DIR 돌아가/VV ᆫ다/EF
683,둘/NR 은/JX 언덕/NNG (으)로/JKB_DIR 나가/VV 았/EP 습니다/EF
684,내일/NNG 이/VCP 면/EC 집__01/NNG (으)로/JKB_DIR 가/VV ᆫ다/EF
685,나/NP 는/JX 플랫폼/NNG (으)로/JKB_DIR 내려서/VV 었/EP 다/EF
686,그래/IC 서포리/NNP (으)로/JKB_DIR 가/VV 자/EF
687,강진/NNP 쪽__05/NNB (으)로/JKB_DIR 월출산/NNP 과/JC 옛/MM 절__01/NNG 도갑사/NNP 가/JKS 있/VV 다/EF
688,서울/NNP (으)로/JKB_DIR 돌아가/VV 고/EC 싶/VX 은/ETM 마음__01/NNG 도/JX 향수__06/NNG 이/VCP 었/EP 다/EF
689,세/MM 아이__01/NNG 는/JX 산__01/NNG (으)로/JKB_DIR 가/VV 았/EP 습니다/EF
690,오후__02/NNG ᄀ/NNG 선생__01/NNG 집__01/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
691,사내__01/NNG 는/JX 힐끗/MAG 사람/NNG 들/XSN 쪽__05/NNB (으)로/JKB_DIR 눈길__01/NNG 을/JKO 던지/VV 었/EP 습니다/EF
692,조금/MAG 뒤__01/NNG 나/NP 는/JX 다시/MAG 바깥/NNG (으)로/JKB_DIR 나가/VV 아/EC 보/VX 았/EP 다/EF
693,선희/NNP 는/JX 앞/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
694,응/IC 근데/MAJ 지금__03/MAG 어디/NP (으)로/JKB_DIR 가/VV 는/ETM 것/NNB 이/VCP 야/EF
695,경락이/NNP 는/JX 아래__01/NNG 층__02/NNG 꼬마/NNG 강/NNP 에게/JKB (으)로/JKB_DIR 가/VV 아서/EC 말__01/NNG 하/XSV ᆫ다/EF
696,나/NP 는/JX 순식간/NNG 에/JKB 싱크대/NNG (으)로/JKB_DIR 가/VV 아/EC 있/VX 었/EP 다/EF
697,그리고/MAJ 학교/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
698,신혼여행/NNG 은/JX 어디/NP (으)로/JKB_DIR 가/VV 지/EF
699,어데/NP (으)로/JKB_DIR 가/VV 시/EP 는/ETM 거/NNB 이/VCP 에요/EF
700,차라리/MAG 다른/MM 길__01/NNG (으)로/JKB_DIR 가/VV 아/EC 버리/VX ᆯ까/EF
701,그때/NNG 주정호/NNP 가/JKS 다시/MAG 거실__02/NNG (으)로/JKB_DIR 올라서/VV 었/EP 다/EF
702,우리/NP 동지__05/NNG 한/MM 명/NNB 을/JKO 부산대/NNP (으)로/JKB_DIR 보내/VV 었/EP 어요/EF
703,그리고/MAJ 는/JX 다시/MAG 방__07/NNG 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
704,큰새/NNP 가/JKS 휙/MAG 불__01/NNG 속__01/NNG (으)로/JKB_DIR 날아가/VV 았/EP 다/EF
705,정면__01/NNG (으)로/JKB_DIR 보__01/VV ᆫ/ETM 아이__01/NNG 의/JKG 얼굴/NNG 은/JX 분명/MAG 혁진/NNP 이/VCP 었/EP 다/EF
706,드디어/MAG 서울/NNP (으)로/JKB_DIR 들어가__01/VV 는/ETM 마지막/NNG 검문/NNG 이/VCP ᆫ/ETM 모양__02/NNG 이/VCP 었/EP 다/EF
707,방__07/NNG (으)로/JKB_DIR 들어가__01/VV 시/EP 어요/EC 전하__01/NNG
708,섬__03/NNG (으)로/JKB_DIR 나오/VV 았/EP 다/EF
709,박/NNP 선생__01/NNG 이/JKS 앞/NNG (으)로/JKB_DIR 나서/VV 었/EP 다/EF
710,제/NP 가/JKS 거기/NP (으)로/JKB_DIR 가/VV ᆯ게요/EF
711,그런데/MAJ 그/MM 세멘트/NNG 집__01/NNG (으)로/JKB_DIR 들어가__01/VV ᆫ다/EC 이거/NP 이/VCP 지/EF
712,형사__02/NNG 가/JKS 그/NP 들/XSN 에게/JKB (으)로/JKB_DIR 다가서/VV ᆫ다/EF
713,박/NNP 선생__01/NNG 의/JKG 눈초리/NNG 가/JKS 위__01/NNG (으)로/JKB_DIR 치키/VV 어/EC 지/VX 었/EP 다/EF
714,몸__01/NNG 을/JKO 왼쪽/NNG (으)로/JKB_DIR 돌리__04/VV ᆫ다/EF
715,구릉/NNG 에서/JKB 동남쪽/NNG (으)로/JKB_DIR 경사지/VV ᆫ/ETM 곳__01/NNG 에/JKB 위치__01/NNG 하/XSV 고/EC 있/VX 다/EF
716,이제/MAG 마감__01/NNG 되/XSV 어/EC 나가/VX 면/EC 어디/NP (으)로/JKB_DIR 가/VV 나/EF
717,신철이/NNP 는/JX 아버지/NNG 를/JKO 정면__01/NNG (으)로/JKB_DIR 바라보/VV 았/EP 다/EF
718,김/NNP 선생__01/NNG 님/XSN 은/JX 터덜터덜/MAG 하숙집/NNG (으)로/JKB_DIR 가/VV 았/EP 습니다/EF
719,미혜/NNP 가/JKS 한발/MAG 앞/NNG (으)로/JKB_DIR 윤희/NNP 에게/JKB 다가서/VV 었/EP 다/EF
720,어느새/MAG 진우/NNP 가/JKS 광장/NNG 끝/NNG (으)로/JKB_DIR 멀/VA 어/EC 지/VX 고/EC 있/VX 었/EP 다/EF
721,그럼/IC 너/NP ᆫ/JX 뒷문/NNG (으)로/JKB_DIR 가/VV 아/EF
722,논두렁__01/NNG (으)로/JKB_DIR 구르__01/VV 었/EP 던/ETM 아저씨/NNG 도/JX 요/JX
723,어느/MM 날__01/NNG 그/NP 는/JX 아침/NNG 일찍/MAG 밖/NNG (으)로/JKB_DIR 나가/VV 았/EP 다/EF
724,두/MM 모자__02/NNG 가/JKS 서울/NNP (으)로/JKB_DIR 오/VV 았/EP 다/EF
725,객석/NNG 이랑/JC 센터__02/NNG 라인/NNG 은/JX 어느/MM 쪽__05/NNB (으)로/JKB_DIR 치__10/VV ᆯ까요/EF
726,얼룩이/NNP 는/JX 덤불__01/NNG 속__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 습니다/EF
727,그리고/MAJ 엘리베이터/NNG 앞/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
728,어디/NP (으)로/JKB_DIR 돌아가/VV 나/EF
729,필재/NNP 는/JX 무슨/MM 영문__01/NNG 이/VCP ᆫ지/EC 골__04/NNG (으)로/JKB_DIR 붙잡히/VV 어/EC 가/VX 았/EP 다/EF
730,이제/MAG 또/MAG 시간__04/NNG 은/JX 한/MM 방향__01/NNG (으)로/JKB_DIR 만/JX 흘러가/VV 겠/EP 지/EF
731,수술__01/NNG 은/JX 네__02/MM 개/NNB 이/VCP ᆫ데/EC 꽃부리/NNG 밖/NNG (으)로/JKB_DIR 조금/MAG 튀어나오/VV ᆫ다/EF
732,나/NP 는/JX 아이__01/NNG 들/XSN 의/JKG 머리__01/NNG 위__01/NNG (으)로/JKB_DIR 고개__01/NNG 를/JKO 들이밀__02/VV 었/EP 다/EF
733,안전__03/NNG 관리실/NNG (으)로/JKB_DIR 가/VV 아/EC 보/VX 아/EF
734,그/NP 들/XSN 은/JX 그/MM 방__07/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
735,저/NP 도/JX 며칠/NNG 전__08/NNG 음악실/NNG (으)로/JKB_DIR 불리__04/VV 어/EC 가/VX 았/EP 어요/EF
736,갑자기/MAG 그녀/NP 의/JKG 코앞/NNG (으)로/JKB_DIR 손바닥/NNG 이/JKS 쫙/MAG 펼쳐지/VV 었/EP 다/EF
737,해방__05/NNG 이후__02/NNG 남쪽/NNG (으)로/JKB_DIR 오/VV ᆫ/ETM 탈북자/NNG 는/JX 2500/SN 여/XSN 명/NNB 이/VCP 다/EF
738,얘/IC 우리/NP 집__01/NNG (으)로/JKB_DIR 오/VV 아/EC 빨리/MAG
739,해숙/NNP 이/JKS 그/NP 의/JKG 옆/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
740,쓰러지/VV ᆫ/ETM 범__01/NNG 에게/JKB (으)로/JKB_DIR 말__01/NNG 이/VCP 다/EF
741,그녀/NP 는/JX 허겁지겁/MAG 병식이/NNP 형__01/NNG 의/JKG 집__01/NNG (으)로/JKB_DIR 달려가/VV 았/EP 다/EF
742,이번__01/NNG 주말__02/NNG 에/JKB 는/JX 가족__01/NNG 과/JKB 함께/MAG 교외__01/NNG (으)로/JKB_DIR 가/VV 자/EF
743,절벽/NNG 윗쪽/NNG (으)로/JKB_DIR 소나무/NNG 몇/MM 그루/NNB 가/JKS 보이__01/VV 었/EP 다/EF
744,어서/MAG 빨리/MAG 집__01/NNG (으)로/JKB_DIR 돌아가/VV 아야/EC 겠/EP 다는/ETM 생각__01/NNG 뿐/JX 이/VCP ᄇ니다/EF
745,장차/MAG 소설__03/NNG 은/JX 어떤/MM 방향__01/NNG (으)로/JKB_DIR 나아가/VV 리라고/EC 생각__01/NNG 하/XSV 는가/EF
746,우리/NP 는/JX 그쪽/NP (으)로/JKB_DIR 다가가/VV 았/EP 다/EF
747,아줌마/NNG 3/SN 층__02/NNG (으)로/JKB_DIR 올라가/VV 요/EF
748,근데/MAJ 경화/NNP 네/XSN 가/JKS 곧/MAG 미국/NNP (으)로/JKB_DIR 가/VV ᆫ다더라/EF
749,석순이/NNP 는/JX 힘없이/MAG 뒤__01/NNG (으)로/JKB_DIR 쓰러지/VV 었/EP 습니다/EF
750,그런데/MAJ 나/NP 는/JX 왜/MAG 행선지/NNG 를/JKO 남쪽/NNG (으)로/JKB_DIR 잡__01/VV 은/ETM 것/NNB 이/VCP ᆯ까/EF
751,선창__06/NNG 마당/NNG (으)로/JKB_DIR 가/VV 았/EP 다/EF
752,나/NP 는/JX 천천히/MAG 그/NP 들/XSN 쪽__05/NNB (으)로/JKB_DIR 다가가/VV 았/EP 다/EF
753,다방__02/NNG (으)로/JKB_DIR 가/VV 겠/EP 느냐고/EC 하/VX 았/EP 다/EF
754,춘열이/NNP 네/XSN 집__01/NNG (으)로/JKB_DIR 가/VV 아/EC 위로__02/NNG 하/XSV 아/EC 주/VX 게/EF
755,현주/NNP 는/JX 한/MM 발자국/NNG 뒤__01/NNG (으)로/JKB_DIR 물러서/VV 었/EP 다/EF
756,낙심/NNG 하/XSV ᆫ/ETM 춘기/NNP 는/JX 다시/MAG 집__01/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
757,오히려/MAG 반대__03/NNG 방향__01/NNG 반/XPN 민중/NNG 적/XSN 이/VCP ᆫ/ETM 쪽__05/NNB (으)로/JKB_DIR 가/VV ᆫ다/EF
758,내/NP 가/JKS 시골/NNG (으)로/JKB_DIR 내려가/VV ᆫ/ETM 것/NNB 은/JX 75/SN 년__02/NNB 초__03/NNB 이/VCP 다/EF
759,그녀/NP 는/JX 바다/NNG 쪽__05/NNB (으)로/JKB_DIR 몸__01/NNG 을/JKO 돌리__04/VV 었/EP 다/EF
760,아래층/NNG 화실__04/NNG (으)로/JKB_DIR 내려가/VV 았/EP 다/EF
761,나/NP 는/JX 오늘/MAG 그냥/MAG 뒤__01/NNG (으)로/JKB_DIR 돌아가/VV 앗/EC 이/VCP ᄇ니다/EF
762,지하철/NNG 역__14/NNG 쪽__05/NNB (으)로/JKB_DIR 한동안/NNG 더/MAG 말없이/MAG 걷__02/VV 었/EP 다/EF
763,그/NP 는/JX 발길/NNG 을/JKO 왼쪽/NNG (으)로/JKB_DIR 돌리__04/VV 었/EP 다/EF
764,준태/NNP 와/JC 뻐드렁이/NNG 가/JKS 사무실/NNG (으)로/JKB_DIR 들어서/VV 었/EP 다/EF
765,무왕/NNP 이/JKS 선화공주/NNP 와/JKB 함께/MAG 사자사/NNP (으)로/JKB_DIR 가/VV 던/ETM 길__01/NNG 이/VCP 었/EP 다/EF
766,4/SN 호__14/NNB 지석묘/NNG 에서/JKB 동쪽/NNG (으)로/JKB_DIR 19/SN 떨어지/VV 어/EC 있/VX 다/EF
767,거기/NP (으)로/JKB_DIR 가/VV 았/EP 다/EC 하/VX 았/EP 슈/EF
768,그/MM 다음__01/NNG 다/MAG 자기/NP 집__01/NNG (으)로/JKB_DIR 돌아가/VV 죠/EF
769,미리/MAG 는/JX 금시/NNG 커피/NNG 의/JKG 현실__02/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
770,서당__01/NNG 아이__01/NNG 들/XSN 은/JX 밖/NNG (으)로/JKB_DIR 뛰어나가/VV 았/EP 다/EF
771,박/NNP 기자__05/NNG 네/XSN 부대__08/NNG 는/JX 그/MM 마을__01/NNG (으)로/JKB_DIR 쳐들어가/VV 았/EP 습니다/EF
772,병원__02/NNG (으)로/JKB_DIR 가/VV 아야/EC 하/VX 겠/EP 군/EF
773,나/NP 는/JX 천천히/MAG 그/MM 집__01/NNG 앞/NNG (으)로/JKB_DIR 걸어가/VV 았/EP 다/EF
774,이제/MAG 나/NP 자신__01/NNG 에게/JKB (으)로/JKB_DIR 시선__03/NNG 을/JKO 돌리__04/VV 자/EF
775,김/NNP 형사__02/NNG 가/JKS 오/NNP 반장__08/NNG 에게/JKB (으)로/JKB_DIR 다가오/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF
776,아침/NNG 이/VCP 면/EC 봉고__88/NNG 차__06/NNG 가/JKS 동네/NNG (으)로/JKB_DIR 데리/VV 러/EC 오/VX 았/EP 다/EF
777,마음__01/NNG 도/JX 진정__15/NNG 하/XSV 아/EC 동진이/NNP 는/JX 겨우/MAG 교실/NNG (으)로/JKB_DIR 들여보내/VV 었/EP 다/EF
778,성진/NNP 은/JX 여자__02/NNG 를/JKO 남자__02/NNG 쪽__05/NNB (으)로/JKB_DIR 떠밀/VV 었/EP 다/EF
779,이재필/NNP 을/JKO 새끼__02/NNG 덧문/NNG 밖/NNG (으)로/JKB_DIR 밀어내/VV 었/EP 다/EF
780,이제/MAG 그/MM 열기__07/NNG 는/JX 노래방/NNG (으)로/JKB_DIR 옮기/VV 어/EC 지/VX 었/EP 다/EF
781,나/NP 는/JX 아무/MM 말__01/NNG 없이/MAG 골목__01/NNG 안__01/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
782,그녀/NP 는/JX 급기야/MAG 나/NP 의/JKG 꿈속/NNG (으)로/JKB_DIR 들어오/VV 았/EP 다/EF
783,모두__01/NNG 들/XSN 우르르__01/MAG 마당/NNG (으)로/JKB_DIR 나가/VV 았/EP 습니다/EF
784,결국/NNG 원점__01/NNG (으)로/JKB_DIR 돌아오/VV 았/EP 다/EF
785,조바심__01/NNG 하/XSV 아/EC 그만/MAG 변소/NNG 앞/NNG (으)로/JKB_DIR 오/VV 았/EP 다/EF
786,그리고/MAJ 왜곡/NNG 되/XSV ᆫ/ETM 방향__01/NNG (으)로/JKB_DIR 그/MM 해소책/NNG 을/JKO 찾/VV 는다/EF
787,창가__01/NNG 자리__01/NNG (으)로/JKB_DIR 수혜/NNP 를/JKO 안내__01/NNG 하/XSV 고서/EC 남자__02/NNG 가/JKS 묻__03/VV 었/EP 다/EF
788,아버지/NNG 어머니/NNG 가/JKS 나/NP 의/JKG 곁/NNG (으)로/JKB_DIR 날아오/VV 았/EP 습니다/EF
789,그녀/NP 의/JKG 손__01/NNG 이/JKS 그/NP 의/JKG 얼굴/NNG (으)로/JKB_DIR 올라오/VV 았/EP 다/EF
790,남쪽/NNG (으)로/JKB_DIR 가/VV ᆯ수록/EC 풍경__01/NNG 은/JX 완연히__02/MAG 여름__01/NNG 이/VCP 다/EF
791,나/NP 의/JKG 선택/NNG 이/JKS 나/NP 를/JKO 여기/NP (으)로/JKB_DIR 데려오/VV 았/EP 어/EF
792,머리__01/NNG 쪽__05/NNB (으)로/JKB_DIR 물__01/NNG 도/JX 고이__01/VV 고/EF
793,그래/IC 자네/NP 들/XSN 은/JX 지금__03/MAG 어디/NP 에/JKB (으)로/JKB_DIR 가/VV 는/ETM 텍고/NA
794,우리/NP 는/JX 모두/MAG 계곡/NNG (으)로/JKB_DIR 내려가/VV 았/EP 어/EF
795,개똥이/NNP 는/JX 앞/NNG (으)로/JKB_DIR 다가서/VV 며/EC
796,나/NP 는/JX 그/NP 와/JKB 어느/MM 청요리집/NNG (으)로/JKB_DIR 들어가__01/VV 았/EP 다/EF
